RunId,iteration,config,n_green_agents,n_yellow_agents,n_red_agents,n_green_waste,n_yellow_waste,n_red_waste,steps_executed,seed,cleaned,timed_out,stopped_with_waste,possible_deadlock,step_green_zero,step_yellow_zero,step_red_zero,step_total_zero,step_all_zero,step_all_zero_effective,disposed_green,disposed_yellow,disposed_red,disposed_total,initial_total_waste,optimal_green,optimal_yellow,optimal_red,optimal_total,compaction_ratio_green,compaction_ratio_yellow,compaction_ratio_red,compaction_ratio_total,green,yellow,red,total,cumulative_distance
10,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,417,5010,True,False,False,False,213.0,235.0,417.0,417.0,417.0,417.0,7,11,54,72,105,1,0,61,62,0.05714285714285714,0.10476190476190476,-0.06666666666666667,0.09523809523809523,0,0,0,0,0
11,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,292,5011,True,False,False,False,282.0,271.0,292.0,292.0,292.0,292.0,5,6,57,68,105,1,0,61,62,0.0380952380952381,0.05714285714285714,-0.0380952380952381,0.05714285714285714,0,0,0,0,0
12,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,1000,5012,False,True,True,True,,368.0,393.0,,,1000.0,8,14,52,74,105,1,0,61,62,0.06666666666666667,0.13333333333333333,-0.08571428571428572,0.11428571428571428,1,0,0,1,16
13,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,553,5013,True,False,False,False,338.0,292.0,553.0,553.0,553.0,553.0,7,7,56,70,105,1,0,61,62,0.05714285714285714,0.06666666666666667,-0.047619047619047616,0.0761904761904762,0,0,0,0,0
14,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,312,5014,True,False,False,False,242.0,304.0,312.0,312.0,312.0,312.0,9,4,57,70,105,1,0,61,62,0.0761904761904762,0.0380952380952381,-0.0380952380952381,0.0761904761904762,0,0,0,0,0
15,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,1000,5015,False,True,True,True,347.0,242.0,,,,1000.0,11,3,56,70,105,1,0,61,62,0.09523809523809523,0.02857142857142857,-0.047619047619047616,0.0761904761904762,0,0,1,1,30
16,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,433,5016,True,False,False,False,319.0,226.0,433.0,433.0,433.0,433.0,9,6,56,71,105,1,0,61,62,0.0761904761904762,0.05714285714285714,-0.047619047619047616,0.08571428571428572,0,0,0,0,0
17,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,362,5017,True,False,False,False,272.0,362.0,357.0,362.0,362.0,362.0,9,12,53,74,105,1,0,61,62,0.0761904761904762,0.11428571428571428,-0.0761904761904762,0.11428571428571428,0,0,0,0,0
18,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,948,5018,True,False,False,False,948.0,208.0,337.0,948.0,948.0,948.0,9,8,55,72,105,1,0,61,62,0.0761904761904762,0.0761904761904762,-0.05714285714285714,0.09523809523809523,0,0,0,0,0
19,0,"A(g22,y22,r22)-W(g35,y35,r35)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",22,22,22,35,35,35,1000,5019,False,True,True,False,,,,,,1000.0,4,15,51,70,105,1,0,61,62,0.02857142857142857,0.14285714285714285,-0.09523809523809523,0.0761904761904762,1,1,1,3,113
