RunId,iteration,config,n_green_agents,n_yellow_agents,n_red_agents,n_green_waste,n_yellow_waste,n_red_waste,steps_executed,seed,cleaned,timed_out,stopped_with_waste,possible_deadlock,step_green_zero,step_yellow_zero,step_red_zero,step_total_zero,step_all_zero,step_all_zero_effective,disposed_green,disposed_yellow,disposed_red,disposed_total,initial_total_waste,optimal_green,optimal_yellow,optimal_red,optimal_total,compaction_ratio_green,compaction_ratio_yellow,compaction_ratio_red,compaction_ratio_total,green,yellow,red,total,cumulative_distance
10,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",6,6,6,9,9,9,452,2010,True,False,False,False,239.0,168.0,452.0,452.0,452.0,452.0,5,5,12,22,27,1,1,15,17,0.14814814814814814,0.14814814814814814,-0.1111111111111111,0.18518518518518517,0,0,0,0,0
11,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",6,6,6,9,9,9,266,2011,True,False,False,False,266.0,166.0,233.0,266.0,266.0,266.0,3,4,13,20,27,1,1,15,17,0.07407407407407407,0.1111111111111111,-0.07407407407407407,0.1111111111111111,0,0,0,0,0
12,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",6,6,6,9,9,9,439,2012,True,False,False,False,439.0,303.0,395.0,439.0,439.0,439.0,5,5,12,22,27,1,1,15,17,0.14814814814814814,0.14814814814814814,-0.1111111111111111,0.18518518518518517,0,0,0,0,0
13,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",6,6,6,9,9,9,274,2013,True,False,False,False,177.0,125.0,274.0,274.0,274.0,274.0,7,4,12,23,27,1,1,15,17,0.2222222222222222,0.1111111111111111,-0.1111111111111111,0.2222222222222222,0,0,0,0,0
14,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",6,6,6,9,9,9,1334,2014,True,False,False,False,209.0,180.0,1334.0,1334.0,1334.0,1334.0,5,3,13,21,27,1,1,15,17,0.14814814814814814,0.07407407407407407,-0.07407407407407407,0.14814814814814814,0,0,0,0,0
15,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",6,6,6,9,9,9,612,2015,True,False,False,False,150.0,265.0,612.0,612.0,612.0,612.0,3,4,13,20,27,1,1,15,17,0.07407407407407407,0.1111111111111111,-0.07407407407407407,0.1111111111111111,0,0,0,0,0
16,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",6,6,6,9,9,9,263,2016,True,False,False,False,166.0,198.0,263.0,263.0,263.0,263.0,1,7,12,20,27,1,1,15,17,0.0,0.2222222222222222,-0.1111111111111111,0.1111111111111111,0,0,0,0,0
17,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",6,6,6,9,9,9,377,2017,True,False,False,False,377.0,236.0,307.0,377.0,377.0,377.0,5,5,12,22,27,1,1,15,17,0.14814814814814814,0.14814814814814814,-0.1111111111111111,0.18518518518518517,0,0,0,0,0
18,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",6,6,6,9,9,9,707,2018,True,False,False,False,248.0,694.0,707.0,707.0,707.0,707.0,5,5,12,22,27,1,1,15,17,0.14814814814814814,0.14814814814814814,-0.1111111111111111,0.18518518518518517,0,0,0,0,0
19,0,"A(g6,y6,r6)-W(g9,y9,r9)-G(40x40)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",6,6,6,9,9,9,312,2019,True,False,False,False,251.0,205.0,312.0,312.0,312.0,312.0,3,8,11,22,27,1,1,15,17,0.07407407407407407,0.25925925925925924,-0.14814814814814814,0.18518518518518517,0,0,0,0,0
