RunId,iteration,config,n_green_agents,n_yellow_agents,n_red_agents,n_green_waste,n_yellow_waste,n_red_waste,steps_executed,seed,cleaned,timed_out,stopped_with_waste,possible_deadlock,step_green_zero,step_yellow_zero,step_red_zero,step_total_zero,step_all_zero,step_all_zero_effective,disposed_green,disposed_yellow,disposed_red,disposed_total,initial_total_waste,optimal_green,optimal_yellow,optimal_red,optimal_total,compaction_ratio_green,compaction_ratio_yellow,compaction_ratio_red,compaction_ratio_total,green,yellow,red,total,cumulative_distance
10,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,153,4010,True,False,False,False,112.0,124.0,153.0,153.0,153.0,153.0,6,4,28,38,54,0,1,31,32,0.1111111111111111,0.05555555555555555,-0.05555555555555555,0.1111111111111111,0,0,0,0,0
11,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,756,4011,True,False,False,False,135.0,756.0,163.0,756.0,756.0,756.0,8,9,24,41,54,0,1,31,32,0.14814814814814814,0.14814814814814814,-0.12962962962962962,0.16666666666666666,0,0,0,0,0
12,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,171,4012,True,False,False,False,134.0,151.0,171.0,171.0,171.0,171.0,6,10,25,41,54,0,1,31,32,0.1111111111111111,0.16666666666666666,-0.1111111111111111,0.16666666666666666,0,0,0,0,0
13,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,307,4013,True,False,False,False,145.0,307.0,209.0,307.0,307.0,307.0,4,11,25,40,54,0,1,31,32,0.07407407407407407,0.18518518518518517,-0.1111111111111111,0.14814814814814814,0,0,0,0,0
14,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,219,4014,True,False,False,False,158.0,120.0,219.0,219.0,219.0,219.0,6,8,26,40,54,0,1,31,32,0.1111111111111111,0.12962962962962962,-0.09259259259259259,0.14814814814814814,0,0,0,0,0
15,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,208,4015,True,False,False,False,157.0,151.0,208.0,208.0,208.0,208.0,6,6,27,39,54,0,1,31,32,0.1111111111111111,0.09259259259259259,-0.07407407407407407,0.12962962962962962,0,0,0,0,0
16,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,186,4016,True,False,False,False,131.0,134.0,186.0,186.0,186.0,186.0,8,5,26,39,54,0,1,31,32,0.14814814814814814,0.07407407407407407,-0.09259259259259259,0.12962962962962962,0,0,0,0,0
17,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,149,4017,True,False,False,False,119.0,96.0,149.0,149.0,149.0,149.0,10,2,28,40,54,0,1,31,32,0.18518518518518517,0.018518518518518517,-0.05555555555555555,0.14814814814814814,0,0,0,0,0
18,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,167,4018,True,False,False,False,167.0,145.0,149.0,167.0,167.0,167.0,6,10,25,41,54,0,1,31,32,0.1111111111111111,0.16666666666666666,-0.1111111111111111,0.16666666666666666,0,0,0,0,0
19,0,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)",14,14,14,18,18,18,172,4019,True,False,False,False,86.0,172.0,129.0,172.0,172.0,172.0,4,7,27,38,54,0,1,31,32,0.07407407407407407,0.1111111111111111,-0.07407407407407407,0.1111111111111111,0,0,0,0,0
