RunId,iteration,Step,green,yellow,red,total,cumulative_distance,step_green_zero,step_yellow_zero,step_red_zero,step_total_zero,step_all_zero,cleaned,steps_executed,disposed_green,disposed_yellow,disposed_red,disposed_total,n_green_agents,n_yellow_agents,n_red_agents,n_green_waste,n_yellow_waste,n_red_waste,width,height,exploration_share_interval_steps,policy_profile_green,policy_profile_yellow,policy_profile_red,seed,config,distance_stagnation
3,0,67,0,0,2,2,14,42.0,64.0,,,,False,67,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,68,0,0,2,2,14,42.0,64.0,,,,False,68,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,69,0,0,2,2,14,42.0,64.0,,,,False,69,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,70,0,0,2,2,14,42.0,64.0,,,,False,70,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,71,0,0,2,2,14,42.0,64.0,,,,False,71,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,72,0,0,2,2,14,42.0,64.0,,,,False,72,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,73,0,0,2,2,15,42.0,64.0,,,,False,73,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,74,0,0,2,2,14,42.0,64.0,,,,False,74,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,75,0,0,2,2,14,42.0,64.0,,,,False,75,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,76,0,0,2,2,12,42.0,64.0,,,,False,76,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,77,0,0,2,2,10,42.0,64.0,,,,False,77,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,78,0,0,2,2,8,42.0,64.0,,,,False,78,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,79,0,0,2,2,6,42.0,64.0,,,,False,79,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,80,0,0,2,2,4,42.0,64.0,,,,False,80,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,81,0,0,2,2,2,42.0,64.0,,,,False,81,2,5,2,9,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,82,0,0,1,1,1,42.0,64.0,,,,False,82,2,5,3,10,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,83,0,0,1,1,0,42.0,64.0,,,,False,83,2,5,3,10,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
3,0,84,0,0,0,0,0,42.0,64.0,84.0,84.0,84.0,True,84,2,5,4,11,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1003,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,0,4,4,4,12,0,,,,,,False,0,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,1,4,4,4,12,94,,,,,,False,1,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,2,4,4,4,12,94,,,,,,False,2,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,3,4,4,4,12,93,,,,,,False,3,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,4,4,4,4,12,88,,,,,,False,4,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,5,4,4,4,12,85,,,,,,False,5,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,6,4,2,5,11,73,,,,,,False,6,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,7,0,4,4,8,55,7.0,,,,,False,7,0,0,1,1,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,8,0,2,5,7,47,7.0,,,,,False,8,0,0,1,1,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,9,0,2,5,7,46,7.0,,,,,False,9,0,0,1,1,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,10,0,2,4,6,46,7.0,,,,,False,10,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,11,0,2,4,6,46,7.0,,,,,False,11,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,12,0,2,4,6,46,7.0,,,,,False,12,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,13,0,2,4,6,46,7.0,,,,,False,13,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,14,0,2,4,6,46,7.0,,,,,False,14,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,15,0,2,4,6,44,7.0,,,,,False,15,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,16,0,2,4,6,41,7.0,,,,,False,16,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,17,0,2,4,6,38,7.0,,,,,False,17,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,18,0,2,4,6,37,7.0,,,,,False,18,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,19,0,2,4,6,33,7.0,,,,,False,19,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,20,0,2,4,6,28,7.0,,,,,False,20,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,21,0,2,4,6,25,7.0,,,,,False,21,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,22,0,2,3,5,23,7.0,,,,,False,22,0,0,3,3,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,23,0,2,3,5,22,7.0,,,,,False,23,0,0,3,3,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,24,0,2,3,5,23,7.0,,,,,False,24,0,0,3,3,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,25,0,2,3,5,22,7.0,,,,,False,25,0,0,3,3,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,26,0,2,2,4,20,7.0,,,,,False,26,0,0,4,4,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,27,0,2,2,4,18,7.0,,,,,False,27,0,0,4,4,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,28,0,2,1,3,18,7.0,,,,,False,28,0,0,5,5,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,29,0,2,1,3,18,7.0,,,,,False,29,0,0,5,5,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,30,0,2,1,3,17,7.0,,,,,False,30,0,0,5,5,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,31,0,2,1,3,16,7.0,,,,,False,31,0,0,5,5,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,32,0,2,1,3,15,7.0,,,,,False,32,0,0,5,5,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,33,0,2,1,3,14,7.0,,,,,False,33,0,0,5,5,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,34,0,2,1,3,13,7.0,,,,,False,34,0,0,5,5,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,35,0,1,1,2,13,7.0,,,,,False,35,0,1,5,6,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,36,0,1,1,2,12,7.0,,,,,False,36,0,1,5,6,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,37,0,1,1,2,11,7.0,,,,,False,37,0,1,5,6,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,38,0,1,1,2,9,7.0,,,,,False,38,0,1,5,6,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,39,0,1,1,2,9,7.0,,,,,False,39,0,1,5,6,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,40,0,1,1,2,7,7.0,,,,,False,40,0,1,5,6,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,41,0,1,1,2,5,7.0,,,,,False,41,0,1,5,6,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,42,0,1,1,2,3,7.0,,,,,False,42,0,1,5,6,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,43,0,0,1,1,2,7.0,43.0,,,,False,43,0,2,5,7,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,44,0,0,1,1,1,7.0,43.0,,,,False,44,0,2,5,7,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,45,0,0,1,1,0,7.0,43.0,,,,False,45,0,2,5,7,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
4,0,46,0,0,0,0,0,7.0,43.0,46.0,46.0,46.0,True,46,0,2,6,8,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1004,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,0,4,4,4,12,0,,,,,,False,0,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,1,4,4,4,12,91,,,,,,False,1,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,2,4,4,4,12,92,,,,,,False,2,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,3,4,4,4,12,91,,,,,,False,3,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,4,4,4,4,12,91,,,,,,False,4,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,5,2,5,4,11,82,,,,,,False,5,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,6,2,3,5,10,69,,,,,,False,6,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,7,2,3,5,10,68,,,,,,False,7,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,8,2,3,5,10,67,,,,,,False,8,0,0,0,0,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,9,2,3,4,9,68,,,,,,False,9,0,0,1,1,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,10,0,4,4,8,58,10.0,,,,,False,10,0,0,1,1,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,11,0,4,4,8,58,10.0,,,,,False,11,0,0,1,1,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,12,0,4,4,8,58,10.0,,,,,False,12,0,0,1,1,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,13,0,4,4,8,56,10.0,,,,,False,13,0,0,1,1,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,14,0,4,3,7,57,10.0,,,,,False,14,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,15,0,4,3,7,56,10.0,,,,,False,15,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,16,0,4,3,7,55,10.0,,,,,False,16,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,17,0,4,3,7,54,10.0,,,,,False,17,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,18,0,4,3,7,51,10.0,,,,,False,18,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,19,0,4,3,7,48,10.0,,,,,False,19,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,20,0,4,3,7,44,10.0,,,,,False,20,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,21,0,4,3,7,42,10.0,,,,,False,21,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,22,0,4,3,7,42,10.0,,,,,False,22,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,23,0,4,3,7,40,10.0,,,,,False,23,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,24,0,4,3,7,37,10.0,,,,,False,24,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,25,0,4,3,7,34,10.0,,,,,False,25,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,26,0,4,3,7,31,10.0,,,,,False,26,0,0,2,2,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,27,0,3,3,6,31,10.0,,,,,False,27,0,1,2,3,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,28,0,3,3,6,31,10.0,,,,,False,28,0,1,2,3,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,29,0,3,3,6,31,10.0,,,,,False,29,0,1,2,3,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,30,0,3,3,6,28,10.0,,,,,False,30,0,1,2,3,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,31,0,3,2,5,27,10.0,,,,,False,31,0,1,3,4,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,32,0,3,2,5,26,10.0,,,,,False,32,0,1,3,4,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,33,0,3,2,5,25,10.0,,,,,False,33,0,1,3,4,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,34,0,3,2,5,24,10.0,,,,,False,34,0,1,3,4,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,35,0,2,2,4,24,10.0,,,,,False,35,0,2,3,5,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,36,0,2,2,4,24,10.0,,,,,False,36,0,2,3,5,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,37,0,2,2,4,24,10.0,,,,,False,37,0,2,3,5,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,38,0,2,2,4,22,10.0,,,,,False,38,0,2,3,5,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,39,0,2,2,4,20,10.0,,,,,False,39,0,2,3,5,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,40,0,2,2,4,18,10.0,,,,,False,40,0,2,3,5,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,41,0,2,2,4,18,10.0,,,,,False,41,0,2,3,5,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,42,0,1,2,3,17,10.0,,,,,False,42,0,3,3,6,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,43,0,1,2,3,16,10.0,,,,,False,43,0,3,3,6,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
5,0,44,0,1,2,3,15,10.0,,,,,False,44,0,3,3,6,3,3,3,4,4,4,8,8,30,widespread,widespread,widespread,1005,"A(g3,y3,r3)-W(g4,y4,r4)-G(8x8)-P(gwidespread,ywidespread,rwidespread)",False
